,category,categoryId,categoryName,categoryUrl,foodImageUrl,genre,mediumImageUrl,nickname,pickup,rank,recipeCost,recipeDescription,recipeId,recipeIndication,recipeMaterial,recipePublishday,recipeTitle,recipeUrl,shop,smallImageUrl,中華,他,和食,洋食
3410,3.0,732.0,ガスパチョ,https://recipe.rakuten.co.jp/category/25-256-732/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a63493127937c3f857813be28e7a8f735d1405d9.68.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a63493127937c3f857813be28e7a8f735d1405d9.68.2.3.2.jpg?thum=54,酔いどれんぬ,0.0,3.0,指定なし,野菜たっぷりでヘルシー。夏にぴったりの栄養チャージのスイカ入りガスパチョ。陸奥八仙スパークリングとあわせてご機嫌です。,1990035257.0,5分以内,"['スイカ', 'トマト', 'キュウリ', 'ピーマン', 'たまねぎ', '蜂蜜']",2018/07/20 06:42:11,栄養チャージにも、トマトとスイカのガスパチョ,https://recipe.rakuten.co.jp/recipe/1990035257/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a63493127937c3f857813be28e7a8f735d1405d9.68.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
3411,3.0,732.0,ガスパチョ,https://recipe.rakuten.co.jp/category/25-256-732/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/c01aae59957b1d553e88acf4e95172e8233634bc.72.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/c01aae59957b1d553e88acf4e95172e8233634bc.72.2.3.2.jpg?thum=54,あひる5413,0.0,4.0,指定なし,スペインの代表的な冷製スープ。『カルメン』で有名なメリメも、作品のモデルとなった女性に作ってもらったことがあるとか。,1920007790.0,指定なし,"['野菜ブイヨン\u3000（コンソメキューブでも）', 'トマトジュース', '完熟トマト', 'きゅうり', 'ピーマン', '玉ねぎ\u3000（小さいもの）', 'パプリカ\u3000（赤）', 'にんにく', 'レモン果汁', 'バルサミコ酢', '塩', 'オリーブオイル']",2013/08/15 09:12:16,簡単　ガスパッチョ,https://recipe.rakuten.co.jp/recipe/1920007790/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/c01aae59957b1d553e88acf4e95172e8233634bc.72.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
3477,3.0,1121.0,ミキサーを使わない料理,https://recipe.rakuten.co.jp/category/26-261-1121/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/9b0cad27dc77142993343ab5e9783c4211bb0750.74.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/9b0cad27dc77142993343ab5e9783c4211bb0750.74.2.3.2.jpg?thum=54,白玉餅々,0.0,2.0,300円前後,"寒くなってきたしポタージュ作ろう♪

…ん？そういやミキサー無いや。。。

↓

ミキサーを使わずに、どこまでなめらかなポタージュが作れるかやってみました。",1160026293.0,1時間以上,"['かぼちゃ(皮・わた・種を除く)', '玉ねぎ', '固形コンソメ', '牛乳', '生クリーム', 'バター', 'サラダ油', '塩・こしょう', 'はちみつ(かぼちゃの甘さに応じて)']",2016/10/06 13:52:24,かぼちゃのポタージュ【ミキサーなし!】,https://recipe.rakuten.co.jp/recipe/1160026293/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/9b0cad27dc77142993343ab5e9783c4211bb0750.74.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
3478,3.0,1121.0,ミキサーを使わない料理,https://recipe.rakuten.co.jp/category/26-261-1121/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/71b10e666fec49b294afd42f75dd8a1c55b1b5ad.60.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/71b10e666fec49b294afd42f75dd8a1c55b1b5ad.60.2.3.2.jpg?thum=54,なでしこ2,0.0,3.0,100円以下,玉葱＋ニンニクで美味しいスープ！皮も剥かず生カボチャでも電子レンジでチンすればOK！ミキサーもまな板（煮物の時）も要らず♪濃厚だからそのまま網杓子で盛付けOK。,1210004438.0,約10分,"['●バター', '●玉ねぎ<薄切り>', '●にんにく少々', '●生かぼちゃ又は煮物の残り（皮、汁ごと）', '●牛乳または豆乳', '●水', 'マッシュルーム（なくてもOK）', 'ローズマリーやパセリなど（飾り）', '以下お好みで（煮物の時は殆どなしでOK）', 'コンソメ（スープ顆粒）', '塩、こしょう']",2012/09/15 04:04:35,ミキサー不使用♪煮物リメイク☆濃厚かぼちゃスープ,https://recipe.rakuten.co.jp/recipe/1210004438/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/71b10e666fec49b294afd42f75dd8a1c55b1b5ad.60.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
3721,3.0,1137.0,水餃子,https://recipe.rakuten.co.jp/category/30-301-1137/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/232edee5337250437d5bea09f1dabbd7124e05f4.10.2.3.2.jpg,3.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/232edee5337250437d5bea09f1dabbd7124e05f4.10.2.3.2.jpg?thum=54,*megmako*,0.0,3.0,300円前後,水餃子はつるんと食べやすいし、煮崩れしにくいです♪　お野菜たっぷりで、おかずにもなるスープ♪よく作ります（＾－＾）,1500003314.0,約15分,"['市販の水餃子', '●白菜', '●人参', '●新玉ねぎ', '●しょうがすりおろし', '水', '☆しょうゆ', '☆みりん', '☆顆粒だし', '仕上げのごま油', 'あれば、青ネギ']",2011/05/27 10:32:00,水餃子で♪野菜たっぷりスープ餃子,https://recipe.rakuten.co.jp/recipe/1500003314/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/232edee5337250437d5bea09f1dabbd7124e05f4.10.2.3.2.jpg?thum=55,1.0,0.0,0.0,0.0
4296,3.0,1712.0,圧力鍋で作るスープ,https://recipe.rakuten.co.jp/category/40-512-1712/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/06f8b29ab327f52e954cbf75686b246b2f581a24.45.2.3.2.jpg,3.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/06f8b29ab327f52e954cbf75686b246b2f581a24.45.2.3.2.jpg?thum=54,ブルーボリジ,0.0,1.0,300円前後,圧力鍋マ・ローニエプロを使った野菜たっぷりスープ。野菜って美味しい　お出汁が出るんだね～と改めて圧力鍋調理で実感。,1460007242.0,約30分,"['玉葱', 'ニンジン', '大根', '椎茸', 'ベーコン', '☆水', '☆コンソメ', '☆出汁の素', '☆オリーブ油', '刻みパセリ（あれば）', '塩、コショウ']",2014/11/09 23:31:18,圧力鍋で☆体に優しい野菜スープ,https://recipe.rakuten.co.jp/recipe/1460007242/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/06f8b29ab327f52e954cbf75686b246b2f581a24.45.2.3.2.jpg?thum=55,1.0,0.0,0.0,0.0
4319,3.0,1721.0,シリコンスチーマーで作るスープ,https://recipe.rakuten.co.jp/category/40-514-1721/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b1eeca0f5b38092bc2fa12a7cd8c3422c58f5479.35.2.3.2.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b1eeca0f5b38092bc2fa12a7cd8c3422c58f5479.35.2.3.2.jpg?thum=54,膝小僧,0.0,1.0,100円以下,離乳食〜OK！レンジですぐ出来るスープ,1500022830.0,5分以内,"['かぼちゃ', '人参', '豆乳', 'ほうれん草(無くても可)']",2019/02/15 20:01:50,レンジで簡単！豆乳かぼちゃスープ,https://recipe.rakuten.co.jp/recipe/1500022830/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/b1eeca0f5b38092bc2fa12a7cd8c3422c58f5479.35.2.3.2.jpg?thum=55,0.0,0.0,1.0,0.0
4320,3.0,1721.0,シリコンスチーマーで作るスープ,https://recipe.rakuten.co.jp/category/40-514-1721/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/3f5bc32ee28d464eb45ddf05caf4652b6bf4854d.88.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/3f5bc32ee28d464eb45ddf05caf4652b6bf4854d.88.2.3.2.jpg?thum=54,RC777,0.0,2.0,"1,000円前後","大量に作って鍋ごと冷蔵庫で 保存します 毎日よそって電子レンジで温め、えごま油をかけて食べてください。
食物繊維とビタミン 不飽和脂肪酸がしっかり摂取できます。",1070042507.0,約15分,"['玉ねぎ', '人参', 'キャベツ', 'セロリ', 'カットトマト缶詰', 'オレガノローレル', 'えごま油', '水']",2016/11/18 14:47:20,1週間で5キロ減らしたいダイエット 脂肪燃焼スープ,https://recipe.rakuten.co.jp/recipe/1070042507/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/3f5bc32ee28d464eb45ddf05caf4652b6bf4854d.88.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
4321,3.0,1721.0,シリコンスチーマーで作るスープ,https://recipe.rakuten.co.jp/category/40-514-1721/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/f726f448ec882866d20779a4062d14e8e3cd2c69.43.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/f726f448ec882866d20779a4062d14e8e3cd2c69.43.2.3.2.jpg?thum=54,へんてこぽこりんママ,0.0,3.0,100円以下,ルクエはスープも作れちゃうwレンジでお手軽な、野菜たっぷりスープです☆,1730006383.0,約15分,"['玉ねぎ', 'にんじん', 'ベーコン', '水', 'コンソメ', '塩コショウ']",2012/11/06 13:39:10,ルクエでスープ♪玉ねぎとにんじんのコンソメスープ,https://recipe.rakuten.co.jp/recipe/1730006383/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/f726f448ec882866d20779a4062d14e8e3cd2c69.43.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
4361,3.0,1743.0,ホーロー鍋で作る野菜のおかず,https://recipe.rakuten.co.jp/category/40-521-1743/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/15d76aa7a3e0ee4085347641a799f79281c1a3f1.40.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/15d76aa7a3e0ee4085347641a799f79281c1a3f1.40.2.3.2.jpg?thum=54,あんごるぁうさぎ,0.0,1.0,指定なし,野菜がたっぷり入ったこのスープ。切って煮るだけ。これを飲むとお肌とお腹の調子が良い気がします(♡˘︶˘*)ダイエットにも,1590009178.0,約30分,"['a.キャベツ', 'a.玉ねぎ', 'a.人参', 'a.じゃがいも', 'a.ピーマン', 'a.セロリ', 'カットトマト缶', '水', '固形コンソメ', '塩、コショウ']",2017/04/21 02:11:33,簡単！デトックススープ♡ミネストローネ,https://recipe.rakuten.co.jp/recipe/1590009178/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/15d76aa7a3e0ee4085347641a799f79281c1a3f1.40.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
4369,3.0,1745.0,ホーロー鍋で作るスープ,https://recipe.rakuten.co.jp/category/40-521-1745/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8ad76bc89c22c3883f583655450629132e99f0d6.94.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8ad76bc89c22c3883f583655450629132e99f0d6.94.2.3.2.jpg?thum=54,Momotaro,0.0,3.0,指定なし,コンソメを使わず、野菜とお肉の旨味を味わうスープです。,1980022371.0,約30分,"['鶏モモ骨付き肉', 'ぶつ切り', 'にんじん', 'セロリ', '※お好みで葉も入れてください', 'にんにく', '玉ねぎ', '塩コショウ', 'クミンパウダー', 'コリアンダーパウダー', 'ローリエ', 'オリーブ油']",2017/11/20 20:39:26,コンソメなしで簡単チキンスープ,https://recipe.rakuten.co.jp/recipe/1980022371/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/8ad76bc89c22c3883f583655450629132e99f0d6.94.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
4370,3.0,1745.0,ホーロー鍋で作るスープ,https://recipe.rakuten.co.jp/category/40-521-1745/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e70a2003c2d2d322e060f25721d8cc798ea54cff.15.2.3.2.jpg,1.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e70a2003c2d2d322e060f25721d8cc798ea54cff.15.2.3.2.jpg?thum=54,＠まーち,0.0,4.0,指定なし,冬はスープがイイね！心と身体がホッカホカになるスープ！,1330017487.0,約15分,"['白菜', '椎茸', '大根', 'ウィンナー', '水', 'コンソメ', '塩、こしょう']",2016/11/27 17:14:32,白菜たっぷり具沢山スープ,https://recipe.rakuten.co.jp/recipe/1330017487/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/e70a2003c2d2d322e060f25721d8cc798ea54cff.15.2.3.2.jpg?thum=55,0.0,0.0,1.0,0.0
4382,3.0,1752.0,バーミックス,https://recipe.rakuten.co.jp/category/40-525-1752/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5e5bef216f4a8392bdc313ef644891455a278676.99.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5e5bef216f4a8392bdc313ef644891455a278676.99.2.3.2.jpg?thum=54,chococco3215,0.0,2.0,100円以下,bamixを買ったのでスープに挑戦中です♪簡単に出来ていいですね～,1800008920.0,約30分,"['じゃがいも', '玉ねぎ', 'バター', '水', '牛乳', '顆粒状スープの素', '塩・胡椒', 'パセリ']",2014/05/01 12:29:17,bamixで作るジャガイモのポタージュスープ,https://recipe.rakuten.co.jp/recipe/1800008920/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/5e5bef216f4a8392bdc313ef644891455a278676.99.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
4387,3.0,1753.0,クイジナート,https://recipe.rakuten.co.jp/category/40-525-1753/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a573ff7369a767e43a55170c7dcb5e7afb969d63.86.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a573ff7369a767e43a55170c7dcb5e7afb969d63.86.2.3.2.jpg?thum=54,Seika A,0.0,3.0,300円前後,"葱の甘さとセロリの爽やかな香りが美味しい淡い翡翠色が美しいポタージュ。
野菜嫌いのお子様から歯の弱いお年寄りまでみんなが笑顔で食べられるスープです。",1220011506.0,約30分,"['オリーブオイル', 'ジャガイモ', '九条ネギ', 'セロリ', '水', '白ワイン', 'コンソメ', '牛乳', '塩']",2015/06/04 17:52:12,【ヘルシースープ】九条ネギのポタージュ,https://recipe.rakuten.co.jp/recipe/1220011506/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/a573ff7369a767e43a55170c7dcb5e7afb969d63.86.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
4393,3.0,1756.0,ストウブ,https://recipe.rakuten.co.jp/category/40-525-1756/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/cfa82b32ba5b1f7d23bd4c66096ca7517b91a472.08.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/cfa82b32ba5b1f7d23bd4c66096ca7517b91a472.08.2.3.2.jpg?thum=54,nana's recipe,0.0,4.0,指定なし,"ジャガイモはすぐに柔らかくなるので小さいものなら丸のまま入れた方が良いです。
ストウブ鍋は丸型20センチを使用。",1800002357.0,指定なし,"['キャベツ', 'ジャガイモ小', 'シャウエッセン', 'ニンジン', 'ローリエ', 'コンソメスープの素', '水', 'クレイジーソルト', 'ニンニク摩り下ろし（チューブ）']",2011/11/23 14:08:12,ストウブ鍋で残り野菜とソーセージの簡単ポトフ,https://recipe.rakuten.co.jp/recipe/1800002357/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/cfa82b32ba5b1f7d23bd4c66096ca7517b91a472.08.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
4422,3.0,1829.0,トムヤムクン,https://recipe.rakuten.co.jp/category/46-596-1829/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/79961ce207edfba464e8c05867f14593d19a94ad.37.2.3.2.jpg,4.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/79961ce207edfba464e8c05867f14593d19a94ad.37.2.3.2.jpg?thum=54,mi-chan2004,0.0,1.0,300円前後,スーパーで見つけたトムヤムペーストを使って、簡単トムヤムクンを作りました。タイ風焼そば（パッタイ）と一緒に♪,1260002437.0,約10分,"['タマネギ', 'シメジ', 'エビ', 'トムヤムペースト', '水', 'ネギ']",2011/09/18 13:15:24,トムヤムペーストで簡単トムヤムクン,https://recipe.rakuten.co.jp/recipe/1260002437/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/79961ce207edfba464e8c05867f14593d19a94ad.37.2.3.2.jpg?thum=55,0.0,1.0,0.0,0.0
4423,3.0,1829.0,トムヤムクン,https://recipe.rakuten.co.jp/category/46-596-1829/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/3b167dfe559f20d16e6adc7367f010bbaec1d405.57.2.3.2.jpg,2.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/3b167dfe559f20d16e6adc7367f010bbaec1d405.57.2.3.2.jpg?thum=54,さえもんのすけ,0.0,2.0,100円以下,エビの殻を捨てるなんてもったいない。二度美味しいエビ出汁のスープ！,1340017802.0,約10分,"['エビの殻(頭付き)', 'ウェイパー', 'チューブのニンニク', 'チューブのショウガ', '水']",2018/01/02 21:00:30,エビの殻は捨てないで！濃厚エビスープ。,https://recipe.rakuten.co.jp/recipe/1340017802/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/3b167dfe559f20d16e6adc7367f010bbaec1d405.57.2.3.2.jpg?thum=55,0.0,0.0,0.0,1.0
4424,3.0,1829.0,トムヤムクン,https://recipe.rakuten.co.jp/category/46-596-1829/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/31a44557a7c5ab1a07b494d601ff540bdff9f4e4.65.2.3.2.jpg,4.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/31a44557a7c5ab1a07b494d601ff540bdff9f4e4.65.2.3.2.jpg?thum=54,１つ☆,0.0,3.0,指定なし,トムヤムスープの素＋鶏ダシ。お肉や野菜もいっぱい食べれて大満足○,1360010306.0,約30分,"['トムヤムスープの素\u3000300g／2人前', '鶏もも肉', '水', '玉ねぎ', '大根、人参', 'オクラ', 'モヤシ', 'エリンギ', 'ナンプラー', '豆板醤（辛口にしたいとき）', 'パクチー']",2016/02/21 21:27:11,トムヤムスープの素で具だくさんお鍋,https://recipe.rakuten.co.jp/recipe/1360010306/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/31a44557a7c5ab1a07b494d601ff540bdff9f4e4.65.2.3.2.jpg?thum=55,0.0,1.0,0.0,0.0
4425,3.0,1829.0,トムヤムクン,https://recipe.rakuten.co.jp/category/46-596-1829/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/da1a0df306636b11432a51afd9041e05597fec63.85.2.3.2.jpg,4.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/da1a0df306636b11432a51afd9041e05597fec63.85.2.3.2.jpg?thum=54,Anelavivi,0.0,4.0,500円前後,市販のパウダーやペーストを使い、少しアレンジして、簡単にトムヤムクンのスープが作れます( ´ ▽ ` )ﾉ,1200007591.0,約10分,"['トムヤムパウダー', '海老', 'きのこ（しめじ、えりんぎなど）', 'もやし', '水', '鶏がらスープの素', 'ココナッツパウダー', 'チリソース（お好みで）', 'コリアンダー']",2014/03/07 13:27:03,Thai☆お家でも簡単にできるトムヤムクン,https://recipe.rakuten.co.jp/recipe/1200007591/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/da1a0df306636b11432a51afd9041e05597fec63.85.2.3.2.jpg?thum=55,0.0,1.0,0.0,0.0
4436,3.0,1832.0,タイスキ,https://recipe.rakuten.co.jp/category/46-596-1832/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/20313d8afcfbdb137cfc156ab223f59be320fbba.92.2.3.2.jpg,4.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/20313d8afcfbdb137cfc156ab223f59be320fbba.92.2.3.2.jpg?thum=54,ぴーちゃん3279,0.0,4.0,指定なし,カロリーひかえめです,1840010011.0,指定なし,"['水', '塩', '鶏がらスープのもと', 'タイスキソース', 'トムヤムペースト', 'セロリ', 'にんじん', '中国湯葉', 'にんにく', 'パクチー']",2013/05/02 20:35:29,ヘルシー！タイスキ風スープ,https://recipe.rakuten.co.jp/recipe/1840010011/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/20313d8afcfbdb137cfc156ab223f59be320fbba.92.2.3.2.jpg?thum=55,0.0,1.0,0.0,0.0
4468,3.0,1844.0,ラッサム,https://recipe.rakuten.co.jp/category/46-597-1844/,https://image.space.rakuten.co.jp/d/strg/ctrl/3/de927cf4acde78c24713509af62151c98f8dfd01.72.2.3.2.jpg,4.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/de927cf4acde78c24713509af62151c98f8dfd01.72.2.3.2.jpg?thum=54,ummee,0.0,1.0,指定なし,タマリンドという、酸っぱい食品を使ったスープです。このスープをご飯にかけて食べると最高においしいです！うちの子供たちの大好物でもあります。,1840001314.0,指定なし,"['☆タマリンド', '☆水', '☆トマト', '☆玉ねぎ（みじん切り）', '☆青とうがらし（輪切り）', '☆にんにく（包丁の背でつぶしておく）', '☆ターメリックパウダー', '☆チリパウダー', '☆黒こしょう', '☆クミンパウダー', '☆塩', '☆砂糖', '☆コリアンダーの葉（ざく切り）', '○にんにく', '○クミンシード', '★赤唐辛子', '★マスタードシード', '★フェヌグリークシード', '★ウーラッドダル', '★カレーリーフ']",2011/02/22 16:51:48,☆絶品！南インドのタマリンド・スープ☆,https://recipe.rakuten.co.jp/recipe/1840001314/,0.0,https://image.space.rakuten.co.jp/d/strg/ctrl/3/de927cf4acde78c24713509af62151c98f8dfd01.72.2.3.2.jpg?thum=55,0.0,1.0,0.0,0.0
